row_id,id,row_title,block,+/-,accounts_included,variable_name,text_field,variable_text,ib_ub,calculated,formula,Saldo,always_show,toggle_show,editable,style,item_name,Abstrakt,Datatyp,period_type,block_sub
312,1001,Förändringar av anskaffningsvärden,,,,,,,,,,,false,,,,FordringarIntresseforetagGemensamtStyrdaForetagaForandringAnskaffningsvardenAbstract,true,xbrli:stringItemType,duration,
313,1002,Tillkommande fordringar,,,,,,,,,,,false,,,,FordringarIntresseforetagGemensamtStyrdaForetagForandringTillkommandeFordringar,false,xbrli:monetaryItemType,duration,
314,1003,Fusion,,,,,,,,,,,false,,,,FordringarIntresseforetagGemensamtStyrdaForetagForandringAnskaffningsvardenFusion,false,xbrli:monetaryItemType,duration,
315,1004,Reglerade fordringar,,,,,,,,,,,false,,,,FordringarIntresseforetagGemensamtStyrdaForetagForandringAnskaffningsvardenRegleradeFordringar,false,xbrli:monetaryItemType,duration,
316,1005,Bortskrivna fordringar,,,,,,,,,,,false,,,,FordringarIntresseforetagGemensamtStyrdaForetagForandringAnskaffningsvardenBortskrivnafordringar,false,xbrli:monetaryItemType,duration,
317,1006,Omklassificeringar,,,,,,,,,,,false,,,,FordringarIntresseforetagGemensamtStyrdaForetagForandringAnskaffningsvardenOmklassificeringar,false,xbrli:monetaryItemType,duration,
318,1007,Omräkningsdifferenser,,,,,,,,,,,false,,,,FordringarIntresseforetagGemensamtStyrdaForetagForandringAnskaffningsvardenOmrakningsdifferenser,false,xbrli:monetaryItemType,duration,
319,1008,Utgående anskaffningsvärden,,,,,,,,,,debit,false,,,,FordringarIntresseforetagGemensamtStyrdaForetagAnskaffningsvarden,false,xbrli:monetaryItemType,instant,
320,1009,Ingående nedskrivningar,,,,,,,,,,credit,false,,,,FordringarIntresseforetagGemensamtStyrdaForetagNedskrivningar,false,xbrli:monetaryItemType,instant,
321,1010,Förändringar av nedskrivningar,,,,,,,,,,,false,,,,FordringarIntresseforetagGemensamtStyrdaForetagForandringNedskrivningarAbstract,true,xbrli:stringItemType,duration,
322,1011,Reglerade fordringar,,,,,,,,,,,false,,,,FordringarIntresseforetagGemensamtStyrdaForetagForandringNedskrivningarRegleradeFordringar,false,xbrli:monetaryItemType,duration,
323,1012,Fusion,,,,,,,,,,,false,,,,FordringarIntresseforetagGemensamtStyrdaForetagForandringNedskrivningarFusion,false,xbrli:monetaryItemType,duration,
324,1013,Återförda nedskrivningar,,,,,,,,,,,false,,,,FordringarIntresseforetagGemensamtStyrdaForetagaForandringNedskrivningarAterfordaNedskrivningar,false,xbrli:monetaryItemType,duration,
325,1014,Bortskrivna fordringar,,,,,,,,,,,false,,,,FordringarIntresseforetagGemensamtStyrdaForetagForandringNedskrivningarBortskrivningfordringar,false,xbrli:monetaryItemType,duration,
326,1015,Omklassificeringar,,,,,,,,,,,false,,,,FordringarIntresseforetagGemensamtStyrdaForetagForandringNedskrivningarOmklassificeringar,false,xbrli:monetaryItemType,duration,
327,1016,Årets nedskrivningar,,,,,,,,,,,false,,,,FordringarIntresseforetagGemensamtStyrdaForetagForandringNedskrivningarAretsNedskrivningar,false,xbrli:monetaryItemType,duration,
328,1017,Omräkningsdifferenser,,,,,,,,,,,false,,,,FordringarIntresseforetagGemensamtStyrdaForetagForandringNedskrivningarOmrakningsdifferenser,false,xbrli:monetaryItemType,duration,
329,1018,Utgående nedskrivningar,,,,,,,,,,credit,false,,,,FordringarIntresseforetagGemensamtStyrdaForetagNedskrivningar,false,xbrli:monetaryItemType,instant,
330,1019,Redovisat värde,,,,,,,,,,debit,false,,,,FordringarIntresseforetagGemensamtStyrdaForetagLangfristiga,false,xbrli:monetaryItemType,instant,
331,1020,Kommentar till not,,,,,,,,,,,false,,,,NotFordringarIntresseforetagGemensamtStyrdaForetagKommentar,false,xbrli:stringItemType,duration,
332,1021,Ägarintressen i övriga företag,,,,,,,,,,,false,,,,NotAgarintressenOvrigaForetag,false,xbrli:stringItemType,duration,
333,1022,Ägarintressen i övriga företag,,,,,,,,,,,false,,,,AgarintressenOvrigaForetagAbstract,true,xbrli:stringItemType,duration,
334,1023,Ingående anskaffningsvärden,,,,,,,,,,debit,false,,,,AgarintressenOvrigaForetagAnskaffningsvarden,false,xbrli:monetaryItemType,instant,
335,1024,Förändringar av anskaffningsvärden,,,,,,,,,,,false,,,,AgarintressenOvrigaForetagAnskaffningsvardenAbstract,true,xbrli:stringItemType,duration,
336,1025,Inköp,,,,,,,,,,,false,,,,AgarintressenOvrigaForetagAnskaffningsvardenInkop,false,xbrli:monetaryItemType,duration,
337,1026,Fusion,,,,,,,,,,,false,,,,AgarintressenOvrigaForetagAnskaffningsvardenFusion,false,xbrli:monetaryItemType,duration,
338,1027,Försäljningar,,,,,,,,,,,false,,,,AgarintressenOvrigaForetagAnskaffningsvardenForsaljningar,false,xbrli:monetaryItemType,duration,
339,1028,Lämnade aktieägartillskott,,,,,,,,,,,false,,,,AgarintressenOvrigaForetagAnskaffningsvardenLamnadeAktieagartillskott,false,xbrli:monetaryItemType,duration,
340,1029,Återbetalning av lämnat aktieägartillskott,,,,,,,,,,,false,,,,AgarintressenOvrigaForetagAnskaffningsvardenAterbetalningLamnatAktieagartillskott,false,xbrli:monetaryItemType,duration,
341,1030,"Tillskott till/uttag från handelsbolag ",,,,,,,,,,,false,,,,AgarintressenOvrigaForetagForandringAnskaffningsvardenTillskottUttagHandelsbolag,false,xbrli:monetaryItemType,duration,
342,1031,Årets resultatandel,,,,,,,,,,,false,,,,AgarintressenOvrigaForetagAnskaffningsvardenAretsResultatAndel,false,xbrli:monetaryItemType,duration,
343,1032,Omklassificeringar,,,,,,,,,,,false,,,,AgarintressenOvrigaForetagAnskaffningsvardenOmklassificeringar,false,xbrli:monetaryItemType,duration,
344,1033,Omräkningsdifferenser,,,,,,,,,,,false,,,,AgarintressenOvrigaForetagAnskaffningsvardenOmrakningsdifferenser,false,xbrli:monetaryItemType,duration,
345,1034,Utgående anskaffningsvärden,,,,,,,,,,debit,false,,,,AgarintressenOvrigaForetagAnskaffningsvarden,false,xbrli:monetaryItemType,instant,
346,1035,Ingående nedskrivningar,,,,,,,,,,credit,false,,,,AgarintressenOvrigaForetagNedskrivningar,false,xbrli:monetaryItemType,instant,
347,1036,Förändringar av nedskrivningar,,,,,,,,,,,false,,,,AgarintressenOvrigaForetagNedskrivningarAbstract,true,xbrli:stringItemType,duration,
348,1037,Fusion,,,,,,,,,,,false,,,,AgarintressenOvrigaForetagForandringNedskrivningarFusion,false,xbrli:monetaryItemType,duration,
349,1038,Försäljningar,,,,,,,,,,,false,,,,AgarintressenOvrigaForetagForandringNedskrivningarAterfordaNedskrivningarForsaljningar,false,xbrli:monetaryItemType,duration,
350,1039,Återförda nedskrivningar,,,,,,,,,,,false,,,,AgarintressenOvrigaForetagForandringNedskrivningarAterfordaNedskrivningar,false,xbrli:monetaryItemType,duration,
351,1040,Omklassificeringar,,,,,,,,,,,false,,,,AgarintressenOvrigaForetagForandringNedskrivningarOmklassificeringar,false,xbrli:monetaryItemType,duration,
352,1041,Årets nedskrivningar,,,,,,,,,,,false,,,,AgarintressenOvrigaForetagForandringNedskrivningarAretsNedskrivningar,false,xbrli:monetaryItemType,duration,
353,1042,Omräkningsdifferenser,,,,,,,,,,,false,,,,AgarintressenOvrigaForetagForandringNedskrivningarOmrakningsdifferenser,false,xbrli:monetaryItemType,duration,
354,1043,Utgående nedskrivningar,,,,,,,,,,credit,false,,,,AgarintressenOvrigaForetagNedskrivningar,false,xbrli:monetaryItemType,instant,
355,1044,Redovisat värde,,,,,,,,,,debit,false,,,,AgarintressenOvrigaForetag,false,xbrli:monetaryItemType,instant,
356,1045,Kommentar,,,,,,,,,,,false,,,,AgarintressenOvrigaForetagKommentar,false,xbrli:stringItemType,duration,
357,1046,"Innehav av andelar övriga företag, som det finns ägarintresse i",,,,,,,,,,,false,,,,InnehavAgarintressenOvrigaForetag,false,xbrli:stringItemType,duration,
358,1047,Innehav i övriga företag som det finns ägarintressen i,,,,,,,,,,,false,,,,InnehavAndelarAgarintressenOvrigaForetagInklusiveUppgiftForetagTuple,false,,,
359,1048,Företagets namn,,,,,,,,,,,false,,,,ForetagetsNamn,false,xbrli:stringItemType,duration,
360,1049,Organisationsnummer,,,,,,,,,,,false,,,,Organisationsnummer,false,xbrli:stringItemType,duration,
361,1050,Säte,,,,,,,,,,,false,,,,ForetagetsSate,false,xbrli:stringItemType,duration,
362,1051,Antal andelar,,,,,,,,,,,false,,,,InnehavAndelarAgarintressenOvrigaForetagAntalAndelar,false,xbrli:sharesItemType,instant,
363,1052,Eget kapital,,,,,,,,,,,false,,,,InnehavAgarintressenOvrigaForetagKapital,false,xbrli:monetaryItemType,instant,
364,1053,Årets resultat,,,,,,,,,,,false,,,,InnehavAndelarAgarintressenOvrigaForetagAretsResultat,false,xbrli:monetaryItemType,duration,
365,1054,Kapitalandel,,,,,,,,,,,false,,,,InnehavAndelarAgarintressenOvrigaForetagKapitalandel,false,xbrli:pureItemType,instant,
366,1055,Rösträttsandel,,,,,,,,,,,false,,,,InnehavAndelarAgarintressenOvrigaForetagRostrattsandel,false,xbrli:pureItemType,instant,
367,1056,Redovisat värde,,,,,,,,,,debit,false,,,,InnehavAgarintressenOvrigaForetagRedovisatVarde,false,xbrli:monetaryItemType,instant,
368,1057,Kommentar,,,,,,,,,,,false,,,,InnehavAndelarIAgarintressenOvrigaForetagKommentar,false,xbrli:stringItemType,duration,
369,1058,Kommentar till not,,,,,,,,,,,false,,,,NotAgarintressenOvrigaForetagKommentar,false,xbrli:stringItemType,duration,
370,1059,Fordringar hos övriga företag som det finns ett ägarintresse i,,,,,,,,,,,false,,,,NotFordringarOvrigaForetagAgarintresse,false,xbrli:stringItemType,duration,
371,1060,Fordringar hos övriga företag som det finns ett ägarintresse i,,,,,,,,,,,false,,,,FordringarOvrigaForetagAgarintresseAbstract,true,xbrli:stringItemType,duration,
372,1061,Ingående anskaffningsvärden,,,,,,,,,,debit,false,,,,FordringarOvrigaForetagAgarintresseAnskaffningsvarden,false,xbrli:monetaryItemType,instant,
373,1062,Förändringar av anskaffningsvärden,,,,,,,,,,,false,,,,FordringarOvrigaForetagAgarintresseForandringAnskaffningsvardenAbstract,true,xbrli:stringItemType,duration,
374,1063,Tillkommande fordringar,,,,,,,,,,,false,,,,FordringarOvrigaForetagAgarintresseForandringAnskaffningsvardenTillkommandeFordringar,false,xbrli:monetaryItemType,duration,
375,1064,Fusion,,,,,,,,,,,false,,,,FordringarOvrigaForetagAgarintresseForandringAnskaffningsvardenFusion,false,xbrli:monetaryItemType,duration,
376,1065,Reglerade fordringar,,,,,,,,,,,false,,,,FordringarOvrigaForetagAgarintresseForandringAnskaffningsvardenRegleradeFordringar,false,xbrli:monetaryItemType,duration,
377,1066,Bortskrivna fordringar,,,,,,,,,,,false,,,,FordringarOvrigaForetagAgarintresseForandringAnskaffningsvardenBortskrivnafordringar,false,xbrli:monetaryItemType,duration,
378,1067,Omklassificeringar,,,,,,,,,,,false,,,,FordringarOvrigaForetagAgarintresseForandringAnskaffningsvardenOmklassificeringar,false,xbrli:monetaryItemType,duration,
379,1068,Omräkningsdifferenser,,,,,,,,,,,false,,,,FordringarOvrigaForetagAgarintresseForandringAnskaffningsvardenOmrakningsdifferenser,false,xbrli:monetaryItemType,duration,
380,1069,Utgående anskaffningsvärden,,,,,,,,,,debit,false,,,,FordringarOvrigaForetagAgarintresseAnskaffningsvarden,false,xbrli:monetaryItemType,instant,
381,1070,Ingående nedskrivningar,,,,,,,,,,credit,false,,,,FordringarOvrigaForetagAgarintresseNedskrivningar,false,xbrli:monetaryItemType,instant,
382,1071,Förändringar av nedskrivningar,,,,,,,,,,,false,,,,FordringarOvrigaForetagAgarintresseForandringNedskrivningarAbstract,true,xbrli:stringItemType,duration,
383,1072,Reglerade fordringar,,,,,,,,,,,false,,,,FordringarOvrigaForetagAgarintresseForandringNedskrivningarRegleradeFordringar,false,xbrli:monetaryItemType,duration,
384,1073,Fusion,,,,,,,,,,,false,,,,FordringarOvrigaForetagAgarintresseForandringNedskrivningarFusion,false,xbrli:monetaryItemType,duration,
385,1074,Återförda nedskrivningar,,,,,,,,,,,false,,,,FordringarOvrigaForetagAgarintresseForandringNedskrivningarAterfordaNedskrivningar,false,xbrli:monetaryItemType,duration,
386,1075,Bortskrivna fordringar,,,,,,,,,,,false,,,,FordringarOvrigaForetagAgarintresseForandringNedskrivningarBortskrivningfordringar,false,xbrli:monetaryItemType,duration,
387,1076,Omklassificeringar,,,,,,,,,,,false,,,,FordringarOvrigaForetagAgarintresseForandringNedskrivningarOmklassificeringar,false,xbrli:monetaryItemType,duration,
388,1077,Årets nedskrivningar,,,,,,,,,,,false,,,,FordringarOvrigaForetagAgarintresseForandringNedskrivningarAretsNedskrivningar,false,xbrli:monetaryItemType,duration,
389,1078,Omräkningsdifferenser,,,,,,,,,,,false,,,,FordringarOvrigaForetagAgarintresseForandringNedskrivningarOmrakningsdifferenser,false,xbrli:monetaryItemType,duration,
390,1079,Utgående nedskrivningar,,,,,,,,,,credit,false,,,,FordringarOvrigaForetagAgarintresseNedskrivningar,false,xbrli:monetaryItemType,instant,
391,1080,Redovisat värde,,,,,,,,,,debit,false,,,,FordringarOvrigaForetagAgarintresseLangfristiga,false,xbrli:monetaryItemType,instant,
392,1081,Kommentar till not,,,,,,,,,,,false,,,,NotFordringarOvrigaForetagAgarintresseKommentar,false,xbrli:stringItemType,duration,
393,1082,Andra långfristiga värdepappersinnehav,LVP,,,,,,,,,,false,,,,NotAndraLangfristigaVardepappersinnehav,false,xbrli:stringItemType,duration,
394,1083,Andra långfristiga värdepappersinnehav,LVP,,,,,,,,,,false,,,,AndraLangfristigaVardepappersinnehavAbstract,true,xbrli:stringItemType,duration,
395,,Anskaffningsvärden,LVP,,,,,,,,,,true,,,H3,,,,,
396,1084,Ingående anskaffningsvärden,LVP,,1350-1357,lang_vardepapper_ib,,,IB,,,debit,true,,,,AndraLangfristigaVardepappersinnehavAnskaffningsvarden,false,xbrli:monetaryItemType,instant,
397,1085,Förändringar av anskaffningsvärden,LVP,,,,,,,,,,false,,,,AndraLangfristigaVardepappersinnehavForandringAnskaffningsvardenAbstract,true,xbrli:stringItemType,duration,
398,1086,Inköp,LVP,,,arets_inkop_lang_vardepapper,,,,true,lang_vardepapper_ub-lang_vardepapper_ib,,true,,,,AndraLangfristigaVardepappersinnehavForandringAnskaffningsvardenInkop,false,xbrli:monetaryItemType,duration,
399,1087,Fusion,LVP,,,,,,,,,,false,,,,AndraLangfristigaVardepappersinnehavForandringAnskaffningsvardenFusion,false,xbrli:monetaryItemType,duration,
400,1088,Försäljningar,LVP,,,arets_fsg_lang_vardepapper,,,,,,,true,,true,,AndraLangfristigaVardepappersinnehavForandringAnskaffningsvardenForsaljningar,false,xbrli:monetaryItemType,duration,
401,1089,"Tillskott till/uttag från handelsbolag ",LVP,,,,,,,,,,false,,,,AndraLangfristigaVardepappersinnehavForandringAnskaffningsvardenTillskottUttagHandelsbolag,false,xbrli:monetaryItemType,duration,
402,1090,Årets resultatandel,LVP,,,,,,,,,,false,,,,AndraLangfristigaVardepappersinnehavForandringAnskaffningsvardenAretsResultatAndel,false,xbrli:monetaryItemType,duration,
403,1091,Omklassificeringar,LVP,,,,,,,,,,false,true,true,,AndraLangfristigaVardepappersinnehavForandringAnskaffningsvardenAretsOmklassificeringar,false,xbrli:monetaryItemType,duration,
404,1092,Omräkningsdifferenser,LVP,,,,,,,,,,false,,,,AndraLangfristigaVardepappersinnehavForandringAnskaffningsvardenAretsOmrakningsdifferenser,false,xbrli:monetaryItemType,duration,
405,1093,Utgående anskaffningsvärden,LVP,,1350-1357,lang_vardepapper_ub,,,UB,,,debit,true,,,S2,AndraLangfristigaVardepappersinnehavAnskaffningsvarden,false,xbrli:monetaryItemType,instant,
406,,Nedskrivningar,LVP,,,,,,,,,,false,,,H3,,,,,NEDSKR
407,1094,Ingående nedskrivningar,LVP,,1358,ack_nedskr_lang_vardepapper_ib,,,IB,,,credit,false,true,true,,AndraLangfristigaVardepappersinnehavNedskrivningar,false,xbrli:monetaryItemType,instant,NEDSKR
408,1095,Förändring av nedskrivningar,LVP,,,,,,,,,,false,,,,AndraLangfristigaVardepappersinnehavForandringNedskrivningarAbstract,true,xbrli:stringItemType,duration,NEDSKR
409,1096,Fusion,LVP,,,,,,,,,,false,,,,AndraLangfristigaVardepappersinnehavForandringNedskrivningarFusion,false,xbrli:monetaryItemType,duration,NEDSKR
410,1097,Försäljningar,LVP,,,,,,,,,,false,true,true,,AndraLangfristigaVardepappersinnehavForandringNedskrivningarAterfordaNedskrivningarForsaljningar,false,xbrli:monetaryItemType,duration,NEDSKR
411,1098,Återförda nedskrivningar,LVP,,,,,,,,,,false,true,true,,AndraLangfristigaVardepappersinnehavForandringNedskrivningarAterfordaNedskrivningar,false,xbrli:monetaryItemType,duration,NEDSKR
412,1099,Omklassificeringar,LVP,,,,,,,,,,false,true,true,,AndraLangfristigaVardepappersinnehavForandringNedskrivningarOmklassificeringar,false,xbrli:monetaryItemType,duration,NEDSKR
413,1100,Årets nedskrivningar,LVP,,,arets_nedskr_lang_vardepapper,,,,true,ack_nedskr_lang_vardepapper_ub-ack_nedskr_lang_vardepapper_ib,,false,true,true,,AndraLangfristigaVardepappersinnehavForandringNedskrivningarAretsNedskrivningar,false,xbrli:monetaryItemType,duration,NEDSKR
414,1101,Omräkningsdifferenser,LVP,,,,,,,,,,false,,,,AndraLangfristigaVardepappersinnehavForandringNedskrivningarOmrakningsdifferenser,false,xbrli:monetaryItemType,duration,NEDSKR
415,1102,Utgående nedskrivningar,LVP,,1358,ack_nedskr_lang_vardepapper_ub,,,UB,,,credit,false,true,,S2,AndraLangfristigaVardepappersinnehavNedskrivningar,false,xbrli:monetaryItemType,instant,NEDSKR
416,1103,Redovisat värde,LVP,,,red_varde_ovrmat_lang_vardepapper,,,,true,lang_vardepapper_ub+ack_nedskr_lang_vardepapper_ub,debit,true,,,S2,AndraLangfristigaVardepappersinnehav,false,xbrli:monetaryItemType,instant,
417,1104,Kommentar till not,LVP,,,,,,,,,,false,,,,NotAndraLangfristigaVardepappersinnehavKommentar,false,xbrli:stringItemType,duration,
418,1105,Lån till delägare eller närstående,,,,,,,,,,,false,,,,NotLanDelagareNarstaende,false,xbrli:stringItemType,duration,
419,1106,Lån till delägare eller närstående,,,,,,,,,,,false,,,,LanDelagareNarstaendeAbstract,true,xbrli:stringItemType,duration,
420,1107,Ingående anskaffningsvärden,,,,,,,,,,debit,false,,,,LanDelagareNarstaendeAnskaffningsvarden,false,xbrli:monetaryItemType,instant,
421,1108,Förändringar av anskaffningsvärden,,,,,,,,,,,false,,,,LanDelagareNarstaendeForandringAnskaffningsvardenAbstract,true,xbrli:stringItemType,duration,
422,1109,Årets lämnade lån,,,,,,,,,,,false,,,,LanDelagareNarstaendeForandringAnskaffningsvardenAretsLamnadeLan,false,xbrli:monetaryItemType,duration,
423,1110,Fusion,,,,,,,,,,,false,,,,LanDelagareNarstaendeForandringAnskaffningsvardenFusion,false,xbrli:monetaryItemType,duration,
424,1111,Årets amorteringar,,,,,,,,,,,false,,,,LanDelagareNarstaendeForandringAnskaffningsvardenAretsAmorteringar,false,xbrli:monetaryItemType,duration,
425,1112,Bortskrivna fordringar,,,,,,,,,,,false,,,,LanDelagareNarstaendeForandringAnskaffningsvardenBortskrivnafordringar,false,xbrli:monetaryItemType,duration,
426,1113,Omklassificeringar,,,,,,,,,,,false,,,,LanDelagareNarstaendeForandringAnskaffningsvardenOmklassificeringar,false,xbrli:monetaryItemType,duration,
427,1114,Omräkningsdifferenser,,,,,,,,,,,false,,,,LanDelagareNarstaendeForandringAnskaffningsvardenOmrakningsdifferenser,false,xbrli:monetaryItemType,duration,
428,1115,Utgående anskaffningsvärden,,,,,,,,,,debit,false,,,,LanDelagareNarstaendeAnskaffningsvarden,false,xbrli:monetaryItemType,instant,
429,1116,Ingående nedskrivningar,,,,,,,,,,credit,false,,,,LanDelagareNarstaendeNedskrivningar,false,xbrli:monetaryItemType,instant,
430,1117,Förändring av nedskrivningar,,,,,,,,,,,false,,,,LanDelagareNarstaendeForandringNedskrivningarAbstract,true,xbrli:stringItemType,duration,
431,1118,Årets amorteringar,,,,,,,,,,,false,,,,LanDelagareNarstaendeForandringNedskrivningarAretsAmorteringar,false,xbrli:monetaryItemType,duration,
432,1119,Fusion,,,,,,,,,,,false,,,,LanDelagareNarstaendeForandringNedskrivningarFusion,false,xbrli:monetaryItemType,duration,
433,1120,Återförda nedskrivningar,,,,,,,,,,,false,,,,LanDelagareNarstaendeForandringNedskrivningarAterfordaNedskrivningar,false,xbrli:monetaryItemType,duration,
434,1121,Bortskrivna fordringar,,,,,,,,,,,false,,,,LanDelagareNarstaendeForandringNedskrivningarBortskrivnafordringar,false,xbrli:monetaryItemType,duration,
435,1122,Omklassificeringar,,,,,,,,,,,false,,,,LanDelagareNarstaendeForandringNedskrivningarOmklassificeringar,false,xbrli:monetaryItemType,duration,
436,1123,Årets nedskrivningar,,,,,,,,,,,false,,,,LanDelagareNarstaendeForandringNedskrivningarAretsNedskrivningar,false,xbrli:monetaryItemType,duration,
437,1124,Omräkningsdifferenser,,,,,,,,,,,false,,,,LanDelagareNarstaendeForandringNedskrivningarOmrakningsdifferenser,false,xbrli:monetaryItemType,duration,
438,1125,Utgående nedskrivningar,,,,,,,,,,credit,false,,,,LanDelagareNarstaendeNedskrivningar,false,xbrli:monetaryItemType,instant,
439,1126,Redovisat värde,,,,,,,,,,debit,false,,,,LanDelagareNarstaende,false,xbrli:monetaryItemType,instant,
440,1127,Kommentar till not,,,,,,,,,,,false,,,,NotLanDelagareNarstaendeKommentar,false,xbrli:stringItemType,duration,
441,1128,Andra långfristiga fordringar,,,,,,,,,,,false,,,,NotAndraLangfristigaFordringar,false,xbrli:stringItemType,duration,
442,1129,Andra långfristiga fordringar,,,,,,,,,,,false,,,,AndraLangfristigaFordringarAbstract,true,xbrli:stringItemType,duration,
443,1130,Ingående anskaffningsvärden,,,,,,,,,,debit,false,,,,AndraLangfristigaFordringarAnskaffningsvarden,false,xbrli:monetaryItemType,instant,
444,1131,Förändringar av anskaffningsvärden,,,,,,,,,,,false,,,,AndraLangfristigaFordringarForandringAnskaffningsvardenAbstract,true,xbrli:stringItemType,duration,
445,1132,Tillkommande fordringar,,,,,,,,,,,false,,,,AndraLangfristigaFordringarForandringAnskaffningsvardenTillkommandeFordringar,false,xbrli:monetaryItemType,duration,
446,1133,Fusion,,,,,,,,,,,false,,,,AndraLangfristigaFordringarForandringAnskaffningsvardenFusion,false,xbrli:monetaryItemType,duration,
447,1134,Reglerade fordringar,,,,,,,,,,,false,,,,AndraLangfristigaFordringarForandringAnskaffningsvardenRegleradeFordringar,false,xbrli:monetaryItemType,duration,
448,1135,Bortskrivna fordringar,,,,,,,,,,,false,,,,AndraLangfristigaFordringarForandringAnskaffningsvardenBortskrivnafordringar,false,xbrli:monetaryItemType,duration,
449,1136,Omklassificeringar,,,,,,,,,,,false,,,,AndraLangfristigaFordringarForandringAnskaffningsvardenOmklassificeringar,false,xbrli:monetaryItemType,duration,
450,1137,Omräkningsdifferenser,,,,,,,,,,,false,,,,AndraLangfristigaFordringarForandringAnskaffningsvardenOmrakningsdifferenser,false,xbrli:monetaryItemType,duration,
451,1138,Utgående anskaffningsvärden,,,,,,,,,,debit,false,,,,AndraLangfristigaFordringarAnskaffningsvarden,false,xbrli:monetaryItemType,instant,
452,1139,Ingående nedskrivningar,,,,,,,,,,credit,false,,,,AndraLangfristigaFordringarNedskrivningar,false,xbrli:monetaryItemType,instant,
453,1140,Förändring av nedskrivningar,,,,,,,,,,,false,,,,AndraLangfristigaFordringarForandringNedskrivningarAbstract,true,xbrli:stringItemType,duration,
454,1141,Fusion,,,,,,,,,,,false,,,,AndraLangfristigaFordringarForandringNedskrivningarFusion,false,xbrli:monetaryItemType,duration,
455,1142,Reglerade fordringar,,,,,,,,,,,false,,,,AndraLangfristigaFordringarForandringNedskrivningarRegleradeFordringar,false,xbrli:monetaryItemType,duration,
456,1143,Återförda nedskrivningar,,,,,,,,,,,false,,,,AndraLangfristigaFordringarForandringNedskrivningarAterfordaNedskrivningar,false,xbrli:monetaryItemType,duration,
457,1144,Bortskrivna fordringar,,,,,,,,,,,false,,,,AndraLangfristigaFordringarForandringNedskrivningarBortskrivnafordringar,false,xbrli:monetaryItemType,duration,
458,1145,Omklassificeringar,,,,,,,,,,,false,,,,AndraLangfristigaFordringarForandringNedskrivningarOmklassificeringar,false,xbrli:monetaryItemType,duration,
459,1146,Årets nedskrivningar,,,,,,,,,,,false,,,,AndraLangfristigaFordringarForandringNedskrivningarAretsNedskrivningar,false,xbrli:monetaryItemType,duration,
460,1147,Omräkningsdifferenser,,,,,,,,,,,false,,,,AndraLangfristigaFordringarForandringNedskrivningarOmrakningsdifferenser,false,xbrli:monetaryItemType,duration,
461,1148,Utgående nedskrivningar,,,,,,,,,,credit,false,,,,AndraLangfristigaFordringarNedskrivningar,false,xbrli:monetaryItemType,instant,
462,1149,Redovisat värde,,,,,,,,,,debit,false,,,,AndraLangfristigaFordringar,false,xbrli:monetaryItemType,instant,
463,1150,Kommentar till not,,,,,,,,,,,false,,,,NotAndraLangfristigaFordringarKommentar,false,xbrli:stringItemType,duration,
464,1151,"Lån, säkerheter, åtaganden m.m. till förmån för ledande befattningshavare",,,,,,,,,,,false,,,,NotLanSakerheterAtagandenFormanLedandeBefattningshavare,false,xbrli:stringItemType,duration,
465,1152,Pågående arbete för annans räkning,,,,,,,,,,,false,,,,NotPagaendeArbetenAnnansRakning,false,xbrli:stringItemType,duration,
466,1153,Pågående arbete för annans räkning (Fordran),,,,,,,,,,,false,,,,PagaendeArbetenAnnansRakningOmsattningstillgangarAbstract,true,xbrli:stringItemType,duration,
467,1154,Aktiverade nedlagda utgifter,,,,,,,,,,debit,false,,,,PagaendeArbetenAnnansRakningOmsattningstillgangarAktiveradeUtgifter,false,xbrli:monetaryItemType,instant,
468,1155,Fakturerat belopp,,,,,,,,,,credit,false,,,,PagaendeArbetenAnnansRakningOmsattningstillgangarFaktureradeDelbelopp,false,xbrli:monetaryItemType,instant,
469,1156,Redovisat värde,,,,,,,,,,debit,false,,,,PagaendeArbetenAnnansRakningOmsattningstillgangar,false,xbrli:monetaryItemType,instant,
470,1157,Pågående arbete för annans räkning (Skuld),,,,,,,,,,,false,,,,PagaendeArbetenAnnansRakningKortfristigaSkulderAbstract,true,xbrli:stringItemType,duration,
471,1158,Fakturerat belopp,,,,,,,,,,credit,false,,,,PagaendeArbetenAnnansRakningKortfristigaSkulderFaktureradeDelbelopp,false,xbrli:monetaryItemType,instant,
472,1159,Aktiverade nedlagda utgifter,,,,,,,,,,debit,false,,,,PagaendeArbetenAnnansRakningKortfristigaSkulderAktiveradeUtgifter,false,xbrli:monetaryItemType,instant,
473,1160,Redovisat värde,,,,,,,,,,credit,false,,,,PagaendeArbetenAnnansRakningKortfristigaSkulder,false,xbrli:monetaryItemType,instant,
474,1161,Kommentar till not,,,,,,,,,,,false,,,,NotPagaendeArbetenAnnansRakningKommentar,false,xbrli:stringItemType,duration,
475,1162,Uppskrivningsfond,,,,,,,,,,,false,,,,NotUppskrivningsfond,false,xbrli:stringItemType,duration,
476,1163,Uppskrivningsfond,,,,,,,,,,,false,,,,UppskrivningsfondAbstract,true,xbrli:stringItemType,duration,
477,1164,Belopp vid årets ingång,,,,,,,,,,credit,false,,,,Uppskrivningsfond,false,xbrli:monetaryItemType,instant,
478,1165,Förändringar av uppskrivningsfond,,,,,,,,,,,false,,,,UppskrivningsfondForandringarAbstract,true,xbrli:stringItemType,duration,
